,000,10,банк,банка,билет,большой,быть,ваш,весь,вид,время,всего,вы,выбрать,где,главный,год,город,даже,два,делать,день,деньга,дом,другой,ещё,же,жизнь,здесь,история,каждый,какой,карта,который,кто,купить,любой,место,месяц,мир,можно,мочь,мы,найти,например,не,несколько,новый,нужно,один,он,она,они,покупка,получить,работа,работать,раз,самый,свой,сделать,себя,стать,стоить,счёт,такой,тинькофф,только,тот,уже,хороший,хотеть,это,этот,story_id
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19161740548514197,0.19442969068593616,0.0,0.2069799469365842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231406984094154,0.0,0.0,0.0,0.0,0.0,0.0,0.5261940849045375,0.0,0.0,0.0,0.2069799469365842,0.0,0.2155085957658784,0.0,0.0,0.0,0.21359068003313827,0.0,0.10479116684762144,0.0,0.0,0.19938609869200727,0.136555037227295,0.0,0.16519929395948244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30416850849149957,0.0,0.0,0.2069799469365842,0.0,0.0,0.21681731760365985,0.0,0.0,0.0,0.2155085957658784,0.0,0.21951125619548295,0.21853514311313965,0.0,489
139,0.0,0.0,0.0,0.0,0.0,0.130626954842263,0.0,0.0,0.09932155019312475,0.0,0.0,0.0,0.0,0.16948390461031212,0.0,0.15198372304312405,0.0,0.16179413144005875,0.0,0.0,0.0,0.0,0.0,0.0,0.14497809985449384,0.2587610106245779,0.0,0.16948390461031212,0.6299553661596939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606386777838323,0.0,0.0,0.0,0.09989077501883101,0.0,0.0,0.0,0.0,0.24574258627908305,0.3272335248921503,0.15198372304312405,0.15585809705990028,0.10674369169069467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11847810853348585,0.0,0.0,0.1604662732361783,0.0,0.0,0.0,0.0,0.0,0.27295937755434757,0.0,0.0,0.0,0.0,0.0,0.0,491
140,0.5527819137122193,0.28880061102978083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18133615313623,0.0,0.2193738515670513,0.0,0.0,0.0,0.0,0.5706490153979458,0.0,0.0,0.20195793708885734,0.0,0.0,0.27485582455188257,0.25882731851932733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14510018444523262,0.0,492
141,0.0,0.0,0.0,0.0,0.0,0.0,0.13027399333523365,0.0,0.12084707444892974,0.0,0.0,0.0,0.2339998090210565,0.0,0.1822477188165208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16470508338193546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428442836339331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667455130138378,0.2074840750663931,0.0,0.0,0.0,0.0,0.0,0.0,0.12987778414267967,0.1352239619230268,0.3142427943640019,0.2979751649800888,0.0,0.0,0.0,0.408714028401209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41243081684714744,0.0,0.0,0.0,0.0,0.0,0.0,0.10392461794578425,0.16814172666015154,496
142,0.0,0.0,0.0,0.29349759893080174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17102019156379872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918205626310906,0.0,0.24075143504903762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969611824832934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17765601482064164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22966626816707805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014275849159609,0.0,0.28384683558975066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498
143,0.0,0.0,0.0,0.29349759893080174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17102019156379872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918205626310906,0.0,0.24075143504903762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969611824832934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17765601482064164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22966626816707805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014275849159609,0.0,0.28384683558975066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499
144,0.0,0.18843006248407052,0.0,0.0,0.0,0.0,0.11867502672948269,0.0,0.0,0.0,0.0,0.0,0.10658279860511928,0.0,0.0,0.0,0.0,0.0,0.35966080476553897,0.0,0.0,0.0,0.0,0.0,0.0,0.14340460814341166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241951302200964,0.0,0.0,0.0,0.0,0.11071836065364742,0.0,0.0,0.0,0.0,0.09079322319963447,0.0,0.0,0.0,0.11831409408810879,0.0,0.14313206752145027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14973625930425483,0.0,0.0,0.0,0.0946716723485254,0.15317120013652083,500
145,0.0,0.2187255701339037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18527193975281186,0.20369838927578937,0.0,0.0,0.0,0.0,0.0,0.0,0.20874326935971665,0.0,0.0,0.0,0.0,0.0,0.0,0.1664609896239269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759023308497143,0.0,0.0,0.0,0.0,0.21674182205426795,0.12851949545103744,0.0,0.0,0.21481293124142892,0.22959055541246018,0.10539082377215495,0.0,0.0,0.0,0.5493458388357881,0.14298966001702215,0.16614463032256443,0.0,0.0,0.0,0.0,0.0,0.0,0.15243396327485065,0.30590908222332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17559480079767492,0.17381063432386165,0.0,0.0,0.22076738730605716,0.10989284425733224,0.0,507
146,0.0,0.2187255701339037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18527193975281186,0.20369838927578937,0.0,0.0,0.0,0.0,0.0,0.0,0.20874326935971665,0.0,0.0,0.0,0.0,0.0,0.0,0.1664609896239269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759023308497143,0.0,0.0,0.0,0.0,0.21674182205426795,0.12851949545103744,0.0,0.0,0.21481293124142892,0.22959055541246018,0.10539082377215495,0.0,0.0,0.0,0.5493458388357881,0.14298966001702215,0.16614463032256443,0.0,0.0,0.0,0.0,0.0,0.0,0.15243396327485065,0.30590908222332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17559480079767492,0.17381063432386165,0.0,0.0,0.22076738730605716,0.10989284425733224,0.0,508
147,0.0,0.0,0.1580782702544972,0.15531925465344562,0.0,0.12294421008331294,0.0,0.13645130124570257,0.0,0.0,0.0,0.14901131381594154,0.5430244495589505,0.0,0.0,0.0,0.10680171925010763,0.0,0.0,0.0,0.0,0.0,0.25481185253157873,0.0,0.0,0.0,0.16355985659924732,0.0,0.0,0.0,0.0,0.0,0.12294421008331294,0.0,0.0,0.0,0.0,0.0,0.3062576343417026,0.0,0.0,0.12898427965898643,0.0,0.0,0.0,0.07709646193211075,0.0,0.0,0.0,0.0,0.0,0.0,0.34574344445509764,0.4543252277644702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12714754921657662,0.0,0.0,0.0,0.08038982124490472,0.1300643063905296,509
148,0.35384670641425847,0.18486701986511533,0.18264189692919675,0.179454160612105,0.0,0.5681935590496286,0.0,0.0,0.1080057809712856,0.0,0.0,0.0,0.10456741396388317,0.0,0.0,0.0,0.2467950663647172,0.0,0.0,0.0,0.0,0.0,0.14720340762675532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18543667415069226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12927729562135004,0.0,0.0,0.17594068446148775,0.0,0.3686056338006445,0.0,0.3471067280190627,0.0,0.0,0.0,0.0,0.0,0.09288151636736887,0.0,511
149,0.18186933918268483,0.0,0.0,0.0,0.0,0.0,0.11968587887242217,0.0,0.11102513974037646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25369435306118376,0.18085919941218168,0.0,0.3449080353386248,0.0,0.1628007635849648,0.0,0.0,0.0,0.0,0.0,0.18945509968900073,0.0,0.0,0.0,0.0,0.29203885535459584,0.0,0.0,0.1662430946784126,0.0,0.0,0.36373867836536966,0.0,0.4466457574887074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443512402586701,0.0,0.0,0.0,0.0,0.18774774782104087,0.0,0.0,0.0,0.0,0.0,0.0,0.3406244105594426,0.0,0.18945509968900073,0.0,0.0,0.0,0.0,0.0,0.0,0.09547806831494314,0.0,516
150,0.2073897272164918,0.0,0.0,0.0,0.0,0.16650926104638425,0.0,0.0,0.0,0.0,0.0,0.20181319424663957,0.0,0.0,0.0,0.0,0.28929341753902643,0.0,0.0,0.5899596684502361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13107686774248387,0.0,0.0,0.0,0.0,0.4147794544329836,0.0,0.0,0.0,0.0,0.21282487295774186,0.0,0.10441544906350042,0.0,0.0,0.0,0.13606543340341348,0.0,0.0,0.31217132501990424,0.0,0.0,0.0,0.21409300974588583,0.0,0.0,0.0,0.0,0.0,0.0,0.19421086563206333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887580409089004,0.0,517
151,0.0,0.0,0.0,0.0,0.0,0.31154500477231517,0.0,0.34577245458711475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230900095446303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953651789237705,0.0,0.0,0.0,0.25458347381173546,0.0,0.0,0.0,0.38375876656072655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806427071017051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521
152,0.0,0.0,0.0,0.0,0.0,0.0,0.7942230472465055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076263253204842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522
153,0.0,0.0,0.0,0.0,0.0,0.0,0.7942230472465055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076263253204842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532
154,0.0,0.0,0.0,0.0,0.0,0.0,0.14393119598831214,0.19489121515559604,0.0,0.0,0.0,0.0,0.25853105068153537,0.0,0.0,0.0,0.15254319054004506,0.434993352969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999197204155342,0.0,0.0,0.0,0.0,0.13428120899496526,0.0,0.0,0.0,0.0,0.5505782287517552,0.0,0.0,0.0,0.0,0.2988001836371944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224821693988028,0.2157116627537267,0.0,0.0,0.0,0.0,0.0,0.18346696788367717,0.0,0.0,0.17068383400998705,0.0,0.2296389965581814,0.0,534
155,0.28529952399411707,0.2981091631695521,0.0,0.0,0.0,0.0,0.09387597828356369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132845977802346,0.0,0.0,0.0,0.14225195825985368,0.13526482631166933,0.0,0.0,0.11868716414462854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11453077631843274,0.0,0.0,0.5215730808964815,0.0,0.0,0.0,0.0,0.350327940317419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366528743882856,0.09359046830107445,0.0,0.0,0.10736106800967572,0.0,0.13560805718317628,0.0,0.0,0.15592757837804466,0.10387894109194552,0.0,0.0,0.0,0.0,0.1335848893360881,0.0,0.0,0.419797821276274,0.0,0.0,0.14770271979834343,0.11132480199899182,0.0,0.14977701884521108,0.0,537
156,0.0,0.0,0.0,0.0,0.0,0.24475887654041834,0.0,0.0,0.1861011846358742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332262308199858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926753304139056,0.0,0.0,0.0,0.0,0.0,0.3156492335238669,0.0,0.2567835228622418,0.0,0.0,0.0,0.1534846040733216,0.0,0.0,0.0,0.20000823021205627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22275342713416038,0.31010659249065026,0.0,0.30315756721054027,0.0,0.0,0.0,0.0,0.0,0.25312693684418397,0.0,0.4758150489192566,0.0,0.0,0.0,538
157,0.0,0.0,0.0,0.0,0.0,0.0,0.22260273319307514,0.0,0.0,0.0,0.0,0.32916176622622134,0.0,0.0,0.0,0.3159821117975073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32742754117299794,0.3589985475399038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20767814741966797,0.0,0.0,0.3471220568166988,0.0,0.0,0.0,0.3159821117975073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49264437252353294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539
158,0.0,0.31886618651823584,0.0,0.0,0.0,0.0,0.3012373878349073,0.0,0.09314639118801646,0.0,0.0,0.0,0.45090536631500355,0.0,0.0,0.0,0.10642055262297503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629761248081117,0.0,0.0,0.0,0.0,0.0,0.0,0.09643684823462637,0.0,0.0,0.0,0.15173483931470372,0.0,0.0,0.0,0.0,0.0,0.3131621975328484,0.16735278097608014,0.0768213109461074,0.0,0.0,0.0,0.10010707287332218,0.31268338383976274,0.12110587858796097,0.0,0.3018025187155726,0.0,0.0,0.0,0.0,0.0,0.0,0.1552129290881944,0.0,0.15173483931470372,0.0,0.0,0.1589465131002093,0.0,0.255988563515944,0.12669376998134196,0.0,0.0,0.16092141137129254,0.0,0.0,540
159,0.0,0.0,0.0,0.5706158204025528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46806712601416517,0.0,0.5012982542250768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516755598458385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543
160,0.0,0.0,0.0,0.5706158204025528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46806712601416517,0.0,0.5012982542250768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516755598458385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544
161,0.0,0.0,0.0,0.14052209621992143,0.0,0.0,0.0,0.0,0.08457423719899523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15143565228474096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561569992579884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15195149928689258,0.13950307018936292,0.13932286447341308,0.0,0.0,0.18178867089752992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14092886384142178,0.0,0.0,0.0,0.7215942523074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273113833364755,0.0,545
162,0.10197199561906221,0.31965128285339894,0.0,0.0,0.0,0.08187137263665284,0.0,0.0,0.3112524385388353,0.0,0.0,0.0,0.12053748343937773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696850637920383,0.0,0.0908660548021966,0.16218030306427594,0.0,0.0,0.0,0.0,0.0,0.0,0.49122823581991704,0.0,0.10112593644602809,0.0,0.11034928085203052,0.0,0.10197199561906221,0.0,0.06260725341416896,0.0,0.10687875501641744,0.0,0.0,0.05134030435051841,0.0,0.0,0.0,0.0,0.06965627937515612,0.0,0.0,0.6050912034870313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000593200800843,0.0,0.0,0.0,0.0,0.0,0.0535334279416288,0.0,546
163,0.10054770157585065,0.3151865529507518,0.0,0.0,0.0,0.08072783408326847,0.0,0.0,0.3682860234121963,0.0,0.0,0.0,0.1782808138644632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16731498734003056,0.0,0.08959688300851729,0.23987257405806078,0.0,0.0,0.0,0.0,0.0,0.0,0.40363917041634234,0.0,0.09971345973592882,0.0,0.10880797706135677,0.0,0.10054770157585065,0.0,0.06173278648275031,0.0,0.10538592580196893,0.0,0.0,0.05062320855162592,0.0,0.0,0.0,0.0,0.0686833551601889,0.0,0.0,0.5966395909487631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19726499114546694,0.0,0.0,0.0,0.0,0.0,0.10557139936959288,0.0,547
164,0.0,0.0,0.0,0.0,0.0,0.0,0.1611789292803812,0.4364912994606422,0.0,0.0,0.0,0.0,0.14475582464403897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677174777592304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3932837395503956,0.15479739802567605,0.0,0.2238767367793262,0.2650412252325815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12331115403571428,0.0,0.0,0.0,0.0,0.5019095409101071,0.0,0.18433194843443199,0.0,0.0,0.0,0.0,0.0,0.0,0.1789624590112106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20545239854889044,0.0,0.0,0.0,0.0,0.1285786841834985,0.0,551
165,0.0,0.0,0.17270925246037988,0.0,0.0,0.0,0.11009910323836665,0.1490805927813532,0.0,0.0,0.0,0.0,0.2966421210203225,0.5228395390385674,0.0,0.0,0.3500603542183185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13304162798150498,0.0,0.0,0.0,0.0,0.0,0.18104600489399755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17535204085030176,0.0,0.0,0.08423214832878763,0.0,0.15628445639118108,0.0,0.0,0.0,0.13278878221520596,0.0,0.0,0.0,0.0,0.0,0.1828741160778787,0.12183072249886492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49234494818607094,0.0,0.0,0.0,0.0,0.0,0.1756606510215286,0.0,559
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13074607158426485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12654984078889897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08975934273554284,0.0,0.0,0.0,0.0,0.0,0.14704771843502898,0.26158078401358537,0.0,0.0,0.1457390693222276,0.0,0.0,0.0,0.0,0.0,0.18635086543739124,0.09701082636483056,0.11272023362914858,0.0,0.0,0.0,0.7397034850864448,0.0,0.0,0.310254840977993,0.10377146450819769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07455640940552145,0.3618789366413274,566
167,0.0,0.14089463428870347,0.0,0.0,0.0,0.21652164827968012,0.08873676668056141,0.0,0.08231557485006359,0.0,0.1193450869939458,0.0,0.15939011252203258,0.14046463238545906,0.0,0.1259608564890646,0.2821387555640043,0.0,0.0,0.12785979493336272,0.13598777983084148,0.0,0.0,0.0,0.12015474594373253,0.1072277934493011,0.0,0.0,0.0,0.4293258653398225,0.0,0.0,0.0,0.34089370496976973,0.0,0.0,0.0,0.13409151297939664,0.0,0.0,0.0,0.11357952039793363,0.0,0.27674852436518244,0.1478934416363638,0.2715549272757166,0.0,0.0,0.0,0.17693377370877403,0.09210846195454293,0.0,0.20296723862143753,0.0,0.0,0.0,0.0,0.0,0.09819212036178235,0.09852745666421499,0.0,0.0,0.13409151297939664,0.0,0.0,0.0,0.0,0.11311144474896147,0.2239243060933014,0.0,0.0,0.0,0.0707887609715837,0.11453055814074956,570
168,0.0,0.0,0.1810195869422666,0.0,0.0,0.0,0.11539679494296423,0.15625397563792712,0.0,0.0,0.0,0.0,0.2072771954476697,0.5479972615570105,0.0,0.0,0.36690437728575276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897574829175827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837895396570421,0.0,0.0,0.0,0.0,0.3276089420619573,0.0,0.0,0.0,0.13917824415734437,0.0,0.0,0.16669584118859326,0.0,0.0,0.0,0.1276929101912571,0.12812899475886425,0.0,0.0,0.0,0.0,0.0,0.0,0.3440235651694441,0.0,0.0,0.0,0.0,0.0,0.2761694990593049,0.0,575
169,0.0,0.0,0.32759329143687477,0.0,0.0,0.0,0.1044174735872326,0.0,0.0,0.0,0.0,0.0,0.187555998341116,0.6611447583997644,0.0,0.0,0.33199559955898894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17170318266048598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663030538433416,0.0,0.0,0.0,0.15956436265479482,0.0,0.0,0.0,0.0,0.1259362588051062,0.0,0.0,0.1508357195103598,0.0,0.0,0.0,0.23108737263912008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31129176115524515,0.0,0.0,0.0,0.0,0.0,0.16659573828358692,0.0,576
170,0.0,0.0,0.35746528484771456,0.0,0.0,0.0,0.11393890813582559,0.0,0.0,0.0,0.0,0.16848100517861136,0.20465852056321376,0.5410740365370527,0.0,0.0,0.36226902279960177,0.0,0.0,0.0,0.0,0.0,0.0,0.18925201476987838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18736014657008612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18146760042737356,0.0,0.0,0.08716981999152701,0.1741144334725526,0.0,0.0,0.11359237970265776,0.0,0.1374199100017207,0.0,0.0,0.16458985836823986,0.0,0.0,0.0,0.1260796781320393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396772796659929,0.0,0.0,0.0,0.0,0.0,0.1817869736549018,0.0,577
171,0.0,0.0,0.0,0.0,0.0,0.0,0.14353475970434676,0.0,0.0,0.0,0.0,0.0,0.38672845015509866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18147063707854136,0.0,0.0,0.17344462889635892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757036223987129,0.4325987851120662,0.0,0.0,0.0,0.0,0.0,0.133911352112065,0.0,0.0,0.0,0.0,0.6588740951092666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22720635437377099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580
172,0.12753352206568658,0.0,0.0,0.12935783059350772,0.0,0.0,0.08392817471445663,0.0,0.07785494340363948,0.13622102597048796,0.0,0.0,0.1507528582787148,0.0,0.0,0.0,0.2668498262500059,0.0,0.0,0.0,0.0,0.0,0.2122203620313768,0.0,0.0,0.2028343677487185,0.0,0.0,0.0,0.0,0.0,0.1380107583365201,0.0,0.08060522007961744,0.0,0.2331516403888258,0.0,0.0,0.0,0.0,0.3132045611658249,0.0,0.0,0.0,0.0,0.12841976462255136,0.0,0.0,0.12217210969827824,0.16734583902718522,0.08711715985133134,0.0,0.09598428307430329,0.12612843994271505,0.6061900458485209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328529385174365,0.265705877034873,0.0,0.10698200365210091,0.0,0.0,0.0,0.0,0.13390552125998192,0.0,582
173,0.18860692462999382,0.1970751709722082,0.0,0.0,0.0,0.0,0.0,0.0,0.11513820997619457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946391838934654,0.0,0.0,0.5365284009751159,0.0,0.0,0.0,0.4123248522979203,0.0,0.0,0.0,0.19647370946852435,0.0,0.0,0.0,0.0,0.3028578133533899,0.11920554237112864,0.0,0.17240178564003633,0.0,0.0,0.0,0.0,0.1157980821527604,0.0,0.0,0.0,0.0,0.09495878603075063,0.0,0.0,0.0,0.12374230530654905,0.12883592749517558,0.1496989190924887,0.0,0.0,0.0,0.0,0.19470310653718734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901517713442237,0.0,586
174,0.20075530163194394,0.0,0.0,0.0,0.0,0.3223652142710449,0.0,0.0,0.12255438721817302,0.0,0.0,0.0,0.0,0.0,0.18482249242125875,0.18753505164255824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596445939042819,0.0,0.0,0.19432790196181746,0.0,0.0,0.0,0.0,0.0,0.19908963976615626,0.0,0.2172479123099191,0.0,0.0,0.0,0.49302704991524143,0.0,0.0,0.0,0.22018907292265846,0.0,0.2018892377455881,0.0,0.0,0.0,0.0,0.0,0.1510924609341762,0.0,0.0,0.0,0.0,0.0,0.43857587689246497,0.14669121970711277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666932786808933,0.0,0.15667074302503833,0.0,0.0,0.0,587
